"c_p","direccion","localidad","municipio","id_provincia","ideess","horario"
"21560","AVENIDA ANDALUCÍA,","PAYMOGO","Paymogo","21",6998,"L-D: 24H"
"21720","POLIGONO HUERTAS NUEVAS PARCELA 3, 3","ROCIANA DEL CONDADO","Rociana del Condado","21",14883,"L-D: 24H"
"21250","CARRETERA N 433 KM. 154,2","ROSAL DE LA FRONTERA","Rosal de la Frontera","21",6740,"L-D: 24H"
"21510","AVENIDA LA LAGUNA, 0","SAN BARTOLOME DE LA TORRE","San Bartolomé de la Torre","21",13797,"L-D: 24H"
"21610","CTRA. SEVILLA-HUELVA km 626","SAN JUAN DEL PUERTO","San Juan del Puerto","21",5594,"L-D: 24H"
"21570","CARRETERA A-493 KM. 84,6","SANTA BARBARA DE CASA","Santa Bárbara de Casa","21",11346,"L-D: 24H"
"21260","AVENIDA MARINA ESPAÑOLA, S/N","SANTA OLALLA DEL CALA","Santa Olalla del Cala","21",14853,"L-D: 24H"
"21620","AUTOVIA A-49 KM. 70,3","TRIGUEROS","Trigueros","21",6743,"L-D: 24H"
"21620","AUTOVIA A-49 KM. 71,5","TRIGUEROS","Trigueros","21",6744,"L-D: 24H"
"21600","N-435 km 198,9","VALVERDE DEL CAMINO","Valverde del Camino","21",6454,"L-D: 24H"
"21590","CARRETERA AYAMONTE-ARACENA KM. 7","VILLABLANCA","Villablanca","21",12891,"L-D: 24H"
"22534","CR A-1234, 28 (A-1234 km 28,9)","ALBALATE DE CINCA","Albalate de Cinca","22",1322,"L-D: 24H"
"22255","CALLE BAJA SAN GREGORIO, S/N","ALBERO BAJO","Albero Bajo","22",12042,"L-D: 24H"
"22560","CALLE MAYOR, S/N","ALCAMPELL","Alcampell","22",8999,"L-D: 24H"
"22251","CARRETERA A-129 KM. 41,150","ALCUBIERRE","Alcubierre","22",11713,"L-D: 24H"
"22270","AVENIDA COOP.SANTIAGO MAXIMO SAMPER, 0","ALMUDEVAR","Almudévar","22",12014,"L-D: 24H"
"22540","CL. LA MELUSA, 8","ALTORRICON","Altorricón","22",9314,"L-D: 24H"
"22800","C/ JOAQUIN COSTA, 19 (A-132 km 28,5)","AYERBE","Ayerbe","22",1261,"L-D: 24H"
"22300","CARRETERA N-240 KM. 160","BARBASTRO","Barbastro","22",1270,"L-D: 24H"
"22300","AVENIDA PIRINEOS, 69","BARBASTRO","Barbastro","22",12398,"L-D: 24H"
"22580","POLIGONO INDUSTRIAL RIBAGORDA UA8-H1, S/N","BENABARRE","Benabarre","22",12241,"L-D: 24H"
"22350","CARRETERA A-138 KM. 84","BIELSA","Bielsa","22",1305,"L-D: 24H"
"22510","CALLE SAN MARCOS, 7","BINACED","Binaced","22",8995,"L-D: 24H"
"22510","CAMPA SAN ESTEBAN, S/N","BINACED","Binaced","22",11042,"L-D: 24H"
"22500","CARRETERA N-240 KM. 133","BINEFAR","Binéfar","22",11387,"L-D: 24H"
"22500","CARRETERA N-240 KM. 131,7","BINEFAR","Binéfar","22",1320,"L-D: 24H"
"22591","AUTOPISTA AP-2 (MRG.DCHO.) KM. 85,5","CANDASNOS","Candasnos","22",1354,"L-D: 24H"
"22591","AUTOPISTA AP-2 (MRG.IZDO.) KM. 85,5","CANDASNOS","Candasnos","22",1355,"L-D: 24H"
"22480","CALLE EMPALME A, 5","CAPELLA","Capella","22",12495,"L-D: 24H"
"22310","N-240 km 149,5","CASTEJON DEL PUENTE","Castejón del Puente","22",1351,"L-D: 24H"
"22423","CARRETERA BARBASTRO S/N KM. 12","ESTADILLA","Estadilla","22",12390,"L-D: 24H"
"22422","CARRETERA MONZON-FONZ km 13.600","FONZ","Fonz","22",9685,"L-D: 24H"
"22520","CARRETERA FRAGA A TORRENTE DE CINCA, POL.88 PARC. 22-25 KM. 41.508847, 0.327902","FRAGA","Fraga","22",14971,"L-D: 24H"
"22520","CL AVENIDA DE ARAGON, 79 (N-2 km 436)","FRAGA","Fraga","22",1338,"L-D: 24H"
"22520","POLIGONO SUB 7 BIS, ANTIGUA NII, S/N","FRAGA","Fraga","22",11952,"L-D: 24H"
"22520","AUTOVIA N II KM. 422,4","FRAGA","Fraga","22",1298,"L-D: 24H"
"22520","CR A-2, 441,4","FRAGA","Fraga","22",1279,"L-D: 24H"
"22390","CARRETERA A,138 KM. 9,5","GRADO (EL)","Grado (El)","22",10588,"L-D: 24H"
"22260","C/ AFUERAS S/N","GRAÑEN","Grañén","22",11056,"L-D: 24H"
"22430","CL JOAQUIN COSTA  19","GRAUS","Graus","22",1287,"L-D: 24H"
"22436","CARRETERA A-139 KM. 5,6","VENTAS DE SANTA LUCIA (LAS)","Graus","22",8086,"L-D: 24H"
"22280","CARRETERA A-1209 KM. 9,100","GURREA DE GALLEGO","Gurrea de Gállego","22",9806,"L-D: 24H"
"22280","AUTOVIA A-23 KM. 333","GURREA DE GALLEGO","Gurrea de Gállego","22",1348,"L-D: 24H"
"22006","POLIGONO RONDA INDUSTRIA (DE LA), 124","HUESCA","Huesca","22",13438,"L-D: 24H"
"22004","CALLE BALLOBAR, 11","HUESCA","Huesca","22",14081,"L-D: 24H"
"22004","CARRETERA ZARAGOZA KM. S/N","HUESCA","Huesca","22",1269,"L-D: 24H"
"22004","CALLE DR. ARTERO, 31","HUESCA","Huesca","22",11354,"L-D: 24H"
"22004","AVENIDA PAZ LA, 33","HUESCA","Huesca","22",1314,"L-D: 24H"
"22004","AVENIDA MARTINEZ DE VELASCO, 53","HUESCA","Huesca","22",1316,"L-D: 24H"
"22700","POLIGONO POLIGONO CAMPANCIAN,CALLE DE LA INDUSTRIA, S/N","JACA","Jaca","22",1274,"L-D: 24H"
"22250","ACCESO PARTIDA SASO BAJO, S/N","LANAJA","Lanaja","22",9139,"L-D: 24H"
"22400","AVENIDA DE FONZ, 8,10","MONZON","Monzón","22",1245,"L-D: 24H"
"22400","CL AVENIDA LERIDA, 31 (N-240 km 143)","MONZON","Monzón","22",1291,"L-D: 24H"
"22400","POLIGONO LAS PAULES,C/EUGENIO DE UZANDIZAGA, 38","MONZON","Monzón","22",12057,"L-D: 24H"
"22232","CARRETERA HU-861 KM. 2,550","ONTIÑENA","Ontiñena","22",11395,"L-D: 24H"
"22532","CR A-1234, 22.25  I (A-1234 km 22,25)","OSSO DE CINCA","Osso de Cinca","22",1277,"L-D: 24H"
"22004","CARRETERA BIESCAS KM. 29","SABIÑANIGO","Sabiñánigo","22",13838,"L-D: 24H"
"22621","CARRETERA NACIONAL 330 KM. 616,700","HOSTAL DE IPIES","Sabiñánigo","22",1309,"L-D: 24H"
"22413","CARRETERA SARIÑENA KM. 110","POMAR DE CINCA","San Miguel del Cinca","22",9292,"L-D: 24H"
"22411","CALLE ZARAGOZA, 20","SANTALECINA","San Miguel del Cinca","22",13907,"L-D: 24H"
"22200","CARRETERA CARRETERA A 129 KM. 66,5","SARIÑENA","Sariñena","22",8085,"L-D: 24H"
"22550","AVENIDA LA PAZ S/N, S/N","TAMARITE DE LITERA","Tamarite de Litera","22",9127,"L-D: 24H"
"22231","CARRETERA FRAGA-HUESCA KM. 37,8","VILLANUEVA DE SIGENA","Villanueva de Sigena","22",9909,"L-D: 24H"
"23680","CALLE GENIL, 2","ALCALA LA REAL","Alcalá la Real","23",14614,"L-D: 24H"
"23680","CARRETERA NAC. 432; CRUCE CRTA. COMARCAL 335 KM. 0","ALCALA LA REAL","Alcalá la Real","23",11932,"L-D: 24H"
"23680","CARRETERA DE JAEN KM. 8","ALCALA LA REAL","Alcalá la Real","23",5552,"L-D: 24H"
"23660","CARRETERA INT A316 N432 KM. 103","ALCAUDETE","Alcaudete","23",5747,"L-D: 24H"
"23740","POLIGONO INDUSTRIAL ESTACION, 0","ANDUJAR","Andújar","23",10534,"L-D: 24H"
"23740","CALLE ACEITUNERO, 58","ANDUJAR","Andújar","23",13799,"L-D: 24H"
"23740","AVENIDA AVDA. BLAS INFANTE S/N,","ANDUJAR","Andújar","23",5553,"L-D: 24H"
"23740","AVENIDA BLAS INFANTE, 14","ANDUJAR","Andújar","23",6429,"L-D: 24H"
"23740","AUTOVIA E-5/A-4 KM. 326","ANDUJAR","Andújar","23",10425,"L-D: 24H"
"23740","AVENIDA VILLARES, 7","ANDUJAR","Andújar","23",13745,"L-D: 24H"
"23740","AUTOVIA ANDALUCIA (MADRID - CADIZ) KM. 323","ANDUJAR","Andújar","23",9581,"L-D: 24H"
"23740","AVENIDA BLAS INFANTE, S/N, P.E. EUROPA, S/N","ANDUJAR","Andújar","23",6531,"L-D: 24H"
"23740","AUTOVIA A-4 KM. 316,7","ANDUJAR","Andújar","23",6770,"L-D: 24H"
"23710","AVENIDA MADRID-CADIZ, 295","BAILEN","Bailén","23",5095,"L-D: 24H"
"23710","CARRETERA ANTIGUA CARRETERA MADRID - CADIZ , KM - 84 KM. 84","BAILEN","Bailén","23",14432,"L-D: 24H"
"23710","CARRERA NACIONAL IV KM 291, N","BAILEN","Bailén","23",6783,"L-D: 24H"
"23710","CR N-323   A, 0","BAILEN","Bailén","23",6751,"L-D: 24H"
"23711","CARRETERA DE LINARES KM. 0,500","BAÑOS DE LA ENCINA","Baños de la Encina","23",10718,"L-D: 24H"
"23520","CALLE PEDRO PEREZ, 65","BEGIJAR","Begíjar","23",11813,"L-D: 24H"
"23130","CL AUTOVIA BAILEN-MOTRIL I, 69,4","CAMPILLO DE ARENAS","Campillo de Arenas","23",6876,"L-D: 24H"
"23211","AUTOVIA ANDALUCIA N.IV KM. 275","CARBONEROS","Carboneros","23",10568,"L-D: 24H"
"23200","CARRETERA MADRID-CADIZ, N-4 KM. 269,2","CAROLINA (LA)","Carolina (La)","23",13961,"L-D: 24H"
"23200","AUTOVIA N-4 KM. 264,6","CAROLINA (LA)","Carolina (La)","23",6758,"L-D: 24H"
"23200","AUTOVIA A-4 KM. 270","CAROLINA (LA)","Carolina (La)","23",6780,"L-D: 24H"
"23260","CARRETERA A-312 KM. 53","CASTELLAR","Castellar","23",13268,"L-D: 24H"
"23670","AVENIDA VIRGEN DEL ROCIO SN,","CASTILLO DE LOCUBIN","Castillo de Locubín","23",9088,"L-D: 24H"
"23670","LUGAR PARAJE LA MELOJA,  (JUNTO PGNO.INDUSTRIAL EL CEREZO), S/N","CASTILLO DE LOCUBIN","Castillo de Locubín","23",12663,"L-D: 24H"
"23210","CARRETERA N4 KM. 280,5","GUARROMAN","Guarromán","23",6940,"L-D: 24H"
"23210","CR N-4, 280","GUARROMAN","Guarromán","23",5723,"L-D: 24H"
"23210","AUTOVIA A-4 MADRID- CADIZ   KM. 283 KM.","GUARROMAN","Guarromán","23",6505,"L-D: 24H"
"23210","CARRETERA E-5/A-4 KM. 283,5","GUARROMAN","Guarromán","23",7028,"L-D: 24H"
"23210","N-LV SALIDA 288, km 288","GUARROMAN","Guarromán","23",6456,"L-D: 24H"
"23210","CARRETERA N-IV KM. 280","GUARROMAN","Guarromán","23",9009,"L-D: 24H"
"23210","POLIGONO GUADIEL, 139","GUARROMAN","Guarromán","23",5596,"L-D: 24H"
"23210","POLIGONO POLÍGONO INDUSTRIAL DEL GUADIEL, 288","GUARROMAN","Guarromán","23",14875,"L-D: 24H"
"23338","CALLE MOLINOS, 18","IZNATORAF","Iznatoraf","23",13211,"L-D: 24H"
"23712","CR N-323, 11,9","JABALQUINTO","Jabalquinto","23",6969,"L-D: 24H"
"23002","CARRETERA A-44 KM. 32","JAEN","Jaén","23",11577,"L-D: 24H"
"23009","CARRETERA BAILEN A MOTRIL KM 37500 KM. 37500","JAEN","Jaén","23",12931,"L-D: 24H"
"23009","CAMINO LAS LAGUNILLAS, 1","JAEN","Jaén","23",14945,"L-D: 24H"
"23009","RONDA MARROQUÍES, 2","JAEN","Jaén","23",14783,"L-D: 24H"
"23009","CALLE ESPELUY, 2","JAEN","Jaén","23",14541,"L-D: 24H"
"23009","CALLE CASTELLAR, S/N","JAEN","Jaén","23",12548,"L-D: 24H"
"23009","CARRETERA MADRID S/N KM.","JAEN","Jaén","23",6706,"L-D: 24H"
"23009","RONDA DE LOS OLIVARES, 107","JAEN","Jaén","23",14941,"L-D: 24H"
"23008","CARRETERA N-323 KM. 332,6","JAEN","Jaén","23",7027,"L-D: 24H"
"23008","RONDA DE MARROQUÍES, 8","JAEN","Jaén","23",14624,"L-D: 24H"
"23005","CALLE CARRETERA DE CORDOBA, S/N","JAEN","Jaén","23",5786,"L-D: 24H"
"23658","CARRETERA JAMILENA KM. 1","JAMILENA","Jamilena","23",6530,"L-D: 24H"
"23700","CARRETERA BAÑOS (A-6100) KM. S/N","LINARES","Linares","23",6775,"L-D: 24H"
"23700","AVENIDA SAN CRISTOBAL, S/N (C.C ALCAMPO),","LINARES","Linares","23",6532,"L-D: 24H"
"23700","CARRETERA DE POZO ANCHO S/N","LINARES","Linares","23",7023,"L-D: 24H"
"23700","AVENIDA SAN CRISTOBAL, SN","LINARES","Linares","23",14658,"L-D: 24H"
"23770","CARRETERA N-IV KM. 339","MARMOLEJO","Marmolejo","23",7021,"L-D: 24H"
"23600","CALLE BAILEN, 2,","MARTOS","Martos","23",6463,"L-D: 24H"
"23600","CALLE LINARES, 11","MARTOS","Martos","23",12792,"L-D: 24H"
"23600","CALLE CAZORLA ESQUINA CAMINO ROMPESERONES, 11","MARTOS","Martos","23",14669,"L-D: 24H"
"23615","CALLE BAENA, 28","MONTE LOPE-ALVAREZ","Martos","23",13767,"L-D: 24H"
"23267","CARRETERA CASTELLAR-ALDEAHERMOSA KM. 0,5","ALDEAHERMOSA","Montizón","23",14639,"L-D: 24H"
"23360","AVENIDA DE ANDALUCIA, S/N","PUERTA DE SEGURA (LA)","Puerta de Segura (La)","23",6763,"L-D: 24H"
"23410","CARRETERA SABIOTE-TORREPEROGIL KM. 1,5","SABIOTE","Sabiote","23",11177,"L-D: 24H"
"23213","CARRERA AUTOVIA ANDALUCIA , KM 258, 258","SANTA ELENA","Santa Elena","23",8373,"L-D: 24H"
"23293","CARRETERA DEL OJUELO KM. 0,5","CORTIJOS NUEVOS","Segura de la Sierra","23",13710,"L-D: 24H"
"23270","AVENIDA ANDALUCIA, 0","SORIHUELA DEL GUADALIMAR","Sorihuela del Guadalimar","23",14067,"L-D: 24H"
"23640","CALLE SAN BARTOLOME,","TORREDELCAMPO","Torre del Campo","23",6755,"L-D: 24H"
"23640","CARRETERA N-321 KM. 68,5","TORREDELCAMPO","Torre del Campo","23",5096,"L-D: 24H"
"23640","AVENIDA DE LA CONSTITUCIÓN, 220","TORREDELCAMPO","Torre del Campo","23",13731,"L-D: 24H"
"23650","AVENIDA JAEN, 67","TORREDONJIMENO","Torredonjimeno","23",14023,"L-D: 24H"
"23320","CALLE SEVILLA, 22","TORREPEROGIL","Torreperogil","23",14366,"L-D: 24H"
"23400","CALLE CARRETERA DE VILCHES, 107","UBEDA","Úbeda","23",13188,"L-D: 24H"
"23400","AVENIDA DE LINARES, S/N","UBEDA","Úbeda","23",6430,"L-D: 24H"
"23400","CARRETERA CORDOBA-VALENCIA KM 149 KM. 149","UBEDA","Úbeda","23",6518,"L-D: 24H"
"23400","N-322 km 151.800","UBEDA","Úbeda","23",10006,"L-D: 24H"
"23220","CARRETERA LA CAROLINA KM. 0,300","VILCHES","Vilches","23",10321,"L-D: 24H"
"23310","CARRETERA MOGON - ARROTURAS KM. 9,2","MOGON","Villacarrillo","23",11727,"L-D: 24H"
"23330","AVENIDA VALENCIA DE, S/N","VILLANUEVA DEL ARZOBISPO","Villanueva del Arzobispo","23",14420,"L-D: 24H"
"23330","AVENIDA VALENCIA DE, S/N","VILLANUEVA DEL ARZOBISPO","Villanueva del Arzobispo","23",12275,"L-D: 24H"
"24796","CARRETERA LE-412 KM. 3,850","GRAJAL DE RIBERA","Antigua (La)","24",11488,"L-D: 24H"
"24700","AVENIDA MADRID - CORUÑA, 394","ASTORGA","Astorga","24",13163,"L-D: 24H"
"24750","CARRETERA N-VI KM. 302,6","BAÑEZA (LA)","Bañeza (La)","24",6070,"L-D: 24H"
"24750","AUTOVIA A6 KM. 303","BAÑEZA (LA)","Bañeza (La)","24",13027,"L-D: 24H"
"24750","CARRETERA ALIJA KM. 1,400","BAÑEZA (LA)","Bañeza (La)","24",9044,"L-D: 24H"
"24750","CARRETERA N-VI KM. 303","BAÑEZA (LA)","Bañeza (La)","24",13608,"L-D: 24H"
"24715","CARRETERA CTRA. N-VI KM. 335","COMBARROS","Brazuelo","24",6014,"L-D: 24H"
"24343","CARRETERA LAS GRAÑERAS KM. S/N","BURGO RANERO (EL)","Burgo Ranero (El)","24",9041,"L-D: 24H"
"24224","POLIGONO PARCELAS 88 Y 89, S/N","CABREROS DEL RIO","Cabreros del Río","24",11318,"L-D: 24H"
"24410","AUTOVIA A6 KM. 394","CAMPONARAYA","Camponaraya","24",14561,"L-D: 24H"
"24441","CARRETERA NACIONAL 120 KM. 435,2","BAROSA (LA)","Carucedo","24",10717,"L-D: 24H"
"24392","COMPLEJO CENTRO LOGISTICO CYLOG LEON - CETILE, S/N","CHOZAS DE ARRIBA","Chozas de Abajo","24",12413,"L-D: 24H"
"24001","CL CRUZ ROJA DE LEON, S.N.","LEON","León","24",6057,"L-D: 24H"
"24007","CALLE LA SERNA, 86","LEON","León","24",9670,"L-D: 24H"
"24005","AVENIDA ALCALDE MIGUEL CASTAÑO, 125","LEON","León","24",14758,"L-D: 24H"
"24005","AVENIDA ALCALDE MIGUEL CASTAÑO, 98","LEON","León","24",5541,"L-D: 24H"
"24005","CALLE ARRABAL, S/N","LEON","León","24",12826,"L-D: 24H"
"24005","AVENIDA ALCALDE MIGUEL CASTAÑO, 119","LEON","León","24",14440,"L-D: 24H"
"24009","AVENIDA ANTIBIOTICOS, 41","LEON","León","24",14467,"L-D: 24H"
"24009","AVENIDA ANTIBIOTICOS, 63","LEON","León","24",14977,"L-D: 24H"
"24192","CARRETERA VILECHA-TR KM. S/N","LEON","León","24",4977,"L-D: 24H"
"24231","POLIGONO INDUSTRIAL C/3 G-7B, S/N","ONZONILLA","Onzonilla","24",11750,"L-D: 24H"
"24231","CARRETERA N-630 KM. 154,500","ONZONILLA","Onzonilla","24",11600,"L-D: 24H"
"24231","CARRETERA NACIONAL 630 KM. 153,6","ONZONILLA","Onzonilla","24",4912,"L-D: 24H"
"24231","CARRETERA NACIONAL-630 KM. 158","VILORIA DE LA JURISDICCION","Onzonilla","24",11018,"L-D: 24H"
"24400","CARRETERA A6 KM. 390,3","PONFERRADA","Ponferrada","24",10877,"L-D: 24H"
"24400","AUTOVIA A-6 KM. 390,3","PONFERRADA","Ponferrada","24",10878,"L-D: 24H"
"24400","POLIGONO AV DE MILAN 1, 8","PONFERRADA","Ponferrada","24",14760,"L-D: 24H"
"24400","CALLE BURDEOS  EN  PONFERRADA, 3","PONFERRADA","Ponferrada","24",14909,"L-D: 24H"
"24400","AVENIDA MOLINASECA  EN  PONFERRADA, 2","PONFERRADA","Ponferrada","24",12856,"L-D: 24H"
"24400","AVENIDA DE LA CONSTITUCIÓN, 2","PONFERRADA","Ponferrada","24",11495,"L-D: 24H"
"24411","AVENIDA GALICIA, 221","FUENTES NUEVAS","Ponferrada","24",14958,"L-D: 24H"
"24855","CARRETERA GENERAL (BOÑAR-CABAÑAQUINTA km 0,165)","PUEBLA DE LILLO","Puebla de Lillo","24",8197,"L-D: 24H"
"24794","N-VI km 314,1","RIEGO DE LA VEGA","Riego de la Vega","24",4964,"L-D: 24H"
"24275","AT AP-66, 126","RIOSECO DE TAPIA","Rioseco de Tapia","24",5970,"L-D: 24H"
"24320","AVENIDA FERNANDO DE CASTRO, 39","SAHAGUN","Sahagún","24",11812,"L-D: 24H"
"24191","AVDA. PÁRROCO PABLO DIEZ S/N (C.C. LECLERC)","SAN ANDRES DEL RABANEDO","San Andrés del Rabanedo","24",4732,"L-D: 24H"
"24795","CALLE EL PARQUE, 9","SANTIBAÑEZ DE LA ISLA","Santa María de la Isla","24",12400,"L-D: 24H"
"24240","CARRETERA MAYORGA ASTORGA KM. 46","SANTA MARIA DEL PARAMO","Santa María del Páramo","24",6027,"L-D: 24H"
"24146","AUTOPISTA A-66 KM. 89","CALDAS DE LUNA","Sena de Luna","24",5968,"L-D: 24H"
"24391","AUTOPISTA AP-71 (MRG.IZDO.) KM. 6,8","VALVERDE DE LA VIRGEN","Valverde de la Virgen","24",6066,"L-D: 24H"
"24391","AUTOPISTA AP-71 (MRG.DCHO.) KM. 6,8","VALVERDE DE LA VIRGEN","Valverde de la Virgen","24",6067,"L-D: 24H"
"24524","A-6, SALIDA 419/420 km 419","PORTELA DE VALCARCE (LA)","Vega de Valcarce","24",8073,"L-D: 24H"
"24369","CARRETERA N - VI KM. 351","MANZANAL DEL PUERTO","Villagatón","24",4937,"L-D: 24H"
"24234","CARRETERA C-621 KM. 32,78","VILLAMAÑAN","Villamañán","24",12021,"L-D: 24H"
"24007","CALLE CERRADA-VO  EN  VILLAOBISPO-VO-, 2","VILLAOBISPO DE LAS REGUERAS","Villaquilambre","24",14974,"L-D: 24H"
"24007","CALLE EL VAGO, 1","VILLAOBISPO DE LAS REGUERAS","Villaquilambre","24",14710,"L-D: 24H"
"24350","DELICIAS 3","VEGUELLINA DE ORBIGO","Villarejo de Órbigo","24",10922,"L-D: 24H"
"24199","CALLE CAÑADA REAL-MR  EN  MARIALBA-MR, 107","CASTRILLO DE LA RIBERA","Villaturiel","24",14224,"L-D: 24H"
"25310","CENTRO  BONAREA, AVDA. GENERALITAT 10, (P. IND. NAVESMA)","AGRAMUNT","Agramunt","25",2019,"L-D: 24H"
"25171","CARRETERA L-700 KM. 1","ALBATARREC","Albatàrrec","25",11433,"L-D: 24H"
"25135","C/ CAMI DEL RIU, S/N","ALBESA","Albesa","25",2048,"L-D: 24H"
"25180","CTRA.N-II km 454,9","ALCARRAS","Alcarràs","25",8440,"L-D: 24H"
"25180","CTRA. VALLMANYA km 1,5","ALCARRAS","Alcarràs","25",8243,"L-D: 24H"
"25180","CTRA L-800 km 1.85","ALCARRAS","Alcarràs","25",10510,"L-D: 24H"
"25660","DEMOCRACIA S/NÚM.","ALCOLETGE","Alcoletge","25",10202,"L-D: 24H"
"25120","CL AVENIDA LERIDA, 75","ALFARRAS","Alfarràs","25",2082,"L-D: 24H"
"25161","AUTOPISTA AP-2 (MRG.DCHO.) KM. 142","ALFES","Alfés","25",3041,"L-D: 24H"
"25161","AUTOPISTA AP-2 (MRG.IZDO.) KM. 142","ALFES","Alfés","25",3040,"L-D: 24H"
"25125","ACCESO AEROPUERTO LLEIDA ALGUAIRE, S/N","ALGUAIRE","Alguaire","25",9926,"L-D: 24H"
"25100","CALLE MAJOR, 94","ALMACELLES","Almacelles","25",2453,"L-D: 24H"
"25100","PARTIDA SAIRA, S/N","ALMACELLES","Almacelles","25",14824,"L-D: 24H"
"25126","CARRETERA N-230 LLEIDA - VIELLA KM. 22","ALMENAR","Almenar","25",1570,"L-D: 24H"
"25110","CALLE ENRIC GRANADOS S/N, S/N","ALPICAT","Alpicat","25",14927,"L-D: 24H"
"25320","PTDA. LES ERES, 4","ANGLESOLA","Anglesola","25",2018,"L-D: 24H"
"25140","CALLE SANTIAGO RUSSINYOL, S/N","ARBECA","Arbeca","25",9313,"L-D: 24H"
"25730","CARRETERA MONTBLANC KM. 1","ARTESA DE SEGRE","Artesa de Segre","25",12187,"L-D: 24H"
"25151","CARRETERA COGUL KM. S/N","ASPA","Aspa","25",12943,"L-D: 24H"
"25600","POL.IND.CAMPLLONG,19","BALAGUER","Balaguer","25",1998,"L-D: 24H"
"25600","POLIGONO CAMPLLONG C/MARINADA, 7","BALAGUER","Balaguer","25",13911,"L-D: 24H"
"25337","CARRETERA CARRETERA COMARCAL C-53 KM. 137,3","BELLCAIRE D'URGELL","Bellcaire d'Urgell","25",13305,"L-D: 24H"
"25220","CARRETERA NII KM. 475","BELL-LLOC D'URGELL","Bell-lloc d'Urgell","25",2450,"L-D: 24H"
"25250","CARRETERA LV3344 KM. 1,5","BELLPUIG","Bellpuig","25",11705,"L-D: 24H"
"25720","AVENIDA CERDANYA, 35","BELLVER DE CERDANYA","Bellver de Cerdanya","25",1601,"L-D: 24H"
"25720","CARRETERA C-16 KM. 130,733","BELLVER DE CERDANYA","Bellver de Cerdanya","25",2345,"L-D: 24H"
"25720","CARRETERA C-16 KM. 136,6","BELLVER DE CERDANYA","Bellver de Cerdanya","25",2346,"L-D: 24H"
"25720","CARRETERA N-260 KM. 198,100","BELLVER DE CERDANYA","Bellver de Cerdanya","25",12347,"L-D: 24H"
"25142","LV-3311 km 5,2","BELLVIS","Bellvís","25",2280,"L-D: 24H"
"25400","N-240  (C. C. BON AREA) km 71,15","BORGES BLANQUES (LES)","Borges Blanques (Les)","25",1605,"L-D: 24H"
"25400","AVINGUDA JAUME SEGARRA, S/N","BORGES BLANQUES (LES)","Borges Blanques (Les)","25",12767,"L-D: 24H"
"25154","CAMI ERMITA, S/N","CASTELLDANS","Castelldans","25",9283,"L-D: 24H"
"25200","AVENIDA TÀRREGA, 5","CERVERA","Cervera","25",13909,"L-D: 24H"
"25200","CENTRO BONAREA, C/URGELL,S/N","CERVERA","Cervera","25",2000,"L-D: 24H"
"25200","AVENIDA POLIGONO INDUSTRIAL, S/N","CERVERA","Cervera","25",12420,"L-D: 24H"
"25137","C-12 km 150,5","CORBINS","Corbins","25",8102,"L-D: 24H"
"25737","CTRA.LLEIDA-PUIGUERD","CUBELLS","Cubells","25",1773,"L-D: 24H"
"25244","CR A-2, 484,5","FONDARELLA","Fondarella","25",2834,"L-D: 24H"
"25332","C-53 km 127","FULIOLA (LA)","Fuliola (La)","25",11151,"L-D: 24H"
"25112","CARRETERA DE LERIDA, S/N KM. 23","GIMENELLS","Gimenells i el Pla de la Font","25",2500,"L-D: 24H"
"25241","CALLE DE LA CATALUNYA NORD, 21","GOLMES","Golmés","25",9077,"L-D: 24H"
"25241","POLIGONO COLOMER, C/ LLEIDA, 35","GOLMES","Golmés","25",11550,"L-D: 24H"
"25218","CR A-2, 513,8 (A-2 km 513,83)","FONOLLERES","Granyanella","25",1826,"L-D: 24H"
"25210","CENTRO COMERCIAL BONAREA, CTRA.L-313 km 14,5","GUISSONA","Guissona","25",1588,"L-D: 24H"
"25210","AVDA. VERGE DEL CLAUSTRE, 32","GUISSONA","Guissona","25",2049,"L-D: 24H"
"25260","CALLE LLEIDA, 2","IVARS D'URGELL","Ivars d'Urgell","25",2020,"L-D: 24H"
"25430","CARRETERA N-240 km 73","JUNEDA","Juneda","25",9280,"L-D: 24H"
"25540","CR N-230, 183,3","LES","Les","25",2832,"L-D: 24H"
"25240","CALLE PRAT DE LA RIBA, 109","LINYOLA","Linyola","25",1610,"L-D: 24H"
"25240","C/ PRAT DE LA RIBA , S/N","LINYOLA","Linyola","25",9301,"L-D: 24H"
"25186","CALLE FLIX, 0","LLARDECANS","Llardecans","25",9055,"L-D: 24H"
"25002","CALLE ACADEMIA, 28","LLEIDA","Lleida","25",2212,"L-D: 24H"
"25001","CALLE ENGINYER ANTONI LLOBET, S/N","LLEIDA","Lleida","25",12490,"L-D: 24H"
"25191","VIAL C, PARCELA 1 (CIM LLEIDA), 1","LLEIDA","Lleida","25",15016,"L-D: 24H"
"25191","POLIGONO EL SEGRE, 201","LLEIDA","Lleida","25",1589,"L-D: 24H"
"25191","CARRETERA LL-11 KM. 9,000","LLEIDA","Lleida","25",9521,"L-D: 24H"
"25191","POLIGONO INDUSTRIAL EL SEGRE P.203-R","LLEIDA","Lleida","25",10178,"L-D: 24H"
"25191","CARRETERA NACIONAL II L11 KM. 467,6","LLEIDA","Lleida","25",12757,"L-D: 24H"
"25191","POLIGONO INDUSTRIAL EL SEGRE,PARCELA 202","LLEIDA","Lleida","25",1568,"L-D: 24H"
