"municipio","low_cost","mean(precio_gasoleo_a, na.rm = TRUE)","mean(precio_gasolina_95_e5_premium, na.rm = TRUE)","max(precio_gasoleo_a, na.rm = TRUE)","max(precio_gasolina_95_e5_premium, na.rm = TRUE)","min(precio_gasoleo_a, na.rm = TRUE)","min(precio_gasolina_95_e5_premium, na.rm = TRUE)"
"Talarrubias",FALSE,1.29,NA,1.29,-Inf,1.29,Inf
"Talarrubias",TRUE,1.309,NA,1.309,-Inf,1.309,Inf
"Talavera de la Reina",FALSE,1.3266,NA,1.448,-Inf,1.251,Inf
"Talavera de la Reina",TRUE,1.423,1.555,1.449,1.555,1.385,1.555
"Talavera la Real",FALSE,1.36866666666667,NA,1.419,-Inf,1.339,Inf
"Talavera la Real",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Talayuela",FALSE,1.259,NA,1.259,-Inf,1.259,Inf
"Talayuela",TRUE,1.374,NA,1.379,-Inf,1.369,Inf
"Talayuelas",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Tamames",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Tamarite de Litera",FALSE,1.293,NA,1.293,-Inf,1.293,Inf
"Tanque (El)",TRUE,1.099,NA,1.099,-Inf,1.099,Inf
"Tapia de Casariego",FALSE,1.399,NA,1.399,-Inf,1.399,Inf
"Tapia de Casariego",TRUE,1.39233333333333,NA,1.399,-Inf,1.389,Inf
"Taradell",FALSE,1.269,NA,1.269,-Inf,1.269,Inf
"Tarancón",FALSE,1.266,NA,1.299,-Inf,1.22,Inf
"Tarancón",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Tarazona",FALSE,1.259,NA,1.259,-Inf,1.259,Inf
"Tarazona",TRUE,1.419,1.599,1.419,1.599,1.419,1.599
"Tarazona de la Mancha",FALSE,1.232,NA,1.244,-Inf,1.22,Inf
"Tarazona de la Mancha",TRUE,1.409,1.509,1.409,1.509,1.409,1.509
"Tardienta",TRUE,1.359,NA,1.359,-Inf,1.359,Inf
"Tarifa",FALSE,1.331,NA,1.379,-Inf,1.269,Inf
"Tarifa",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Tarragona",FALSE,1.30466666666667,NA,1.6,-Inf,1.188,Inf
"Tarragona",TRUE,1.39125,1.55533333333333,1.429,1.588,1.199,1.539
"Tàrrega",FALSE,1.22625,1.439,1.319,1.439,1.168,1.439
"Tàrrega",TRUE,1.407,1.579,1.415,1.579,1.399,1.579
"Tauste",FALSE,1.241,NA,1.299,-Inf,1.209,Inf
"Tauste",TRUE,1.3495,NA,1.359,-Inf,1.34,Inf
"Tavernes de la Valldigna",FALSE,1.36033333333333,NA,1.399,-Inf,1.303,Inf
"Tavernes de la Valldigna",TRUE,1.329,NA,1.399,-Inf,1.259,Inf
"Teba",FALSE,1.299,NA,1.389,-Inf,1.209,Inf
"Tébar",FALSE,1.309,NA,1.339,-Inf,1.279,Inf
"Tébar",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Tegueste",FALSE,1.1045,NA,1.11,-Inf,1.099,Inf
"Tegueste",TRUE,1.109,NA,1.109,-Inf,1.109,Inf
"Teguise",FALSE,1.1575,NA,1.159,-Inf,1.153,Inf
"Teguise",TRUE,1.159,NA,1.159,-Inf,1.159,Inf
"Teià",TRUE,1.439,NA,1.459,-Inf,1.419,Inf
"Tejeda",FALSE,1.099,NA,1.099,-Inf,1.099,Inf
"Tejeda de Tiétar",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Telde",FALSE,1.08194117647059,1.179,1.099,1.179,1.049,1.179
"Telde",TRUE,1.08255555555556,NA,1.09,-Inf,1.075,Inf
"Tella-Sin",TRUE,1.359,NA,1.359,-Inf,1.359,Inf
"Tembleque",FALSE,1.22,NA,1.22,-Inf,1.22,Inf
"Tembleque",TRUE,1.42566666666667,1.569,1.439,1.569,1.419,1.569
"Teo",FALSE,1.299,NA,1.299,-Inf,1.299,Inf
"Teo",TRUE,1.405,NA,1.429,-Inf,1.389,Inf
"Térmens",FALSE,1.28566666666667,NA,1.389,-Inf,1.229,Inf
"Teror",FALSE,1.089,NA,1.089,-Inf,1.089,Inf
"Teror",TRUE,1.079,NA,1.079,-Inf,1.079,Inf
"Terrassa",FALSE,1.31383333333333,1.569,1.399,1.569,1.244,1.569
"Terrassa",TRUE,1.36755555555556,NA,1.419,-Inf,1.304,Inf
"Teruel",FALSE,1.24366666666667,NA,1.329,-Inf,1.165,Inf
"Teruel",TRUE,1.38766666666667,1.589,1.389,1.589,1.385,1.589
"Teulada",TRUE,1.39233333333333,1.578,1.409,1.578,1.379,1.578
"Teverga",FALSE,1.359,NA,1.359,-Inf,1.359,Inf
"Tías",FALSE,1.14142857142857,NA,1.153,-Inf,1.111,Inf
"Tías",TRUE,1.109,NA,1.109,-Inf,1.109,Inf
"Tibi",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Tiebas-Muruarte de Reta",FALSE,1.289,NA,1.289,-Inf,1.289,Inf
"Tielmes",FALSE,1.409,NA,1.409,-Inf,1.409,Inf
"Tiemblo (El)",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Tíjola",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Tinajo",FALSE,1.154,NA,1.154,-Inf,1.154,Inf
"Tineo",FALSE,1.309,NA,1.309,-Inf,1.309,Inf
"Tineo",TRUE,1.369,NA,1.389,-Inf,1.359,Inf
"Tirgo",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Titaguas",FALSE,1.349,1.519,1.349,1.519,1.349,1.519
"Tivissa",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Tobarra",FALSE,1.296,1.609,1.359,1.609,1.25,1.609
"Tobarra",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Toboso (El)",FALSE,1.3295,NA,1.419,-Inf,1.24,Inf
"Tocina",FALSE,1.289,NA,1.319,-Inf,1.269,Inf
"Toledo",FALSE,1.298,NA,1.389,-Inf,1.205,Inf
"Toledo",TRUE,1.42325,1.572,1.459,1.585,1.379,1.559
"Tolocirio",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Tolosa",FALSE,1.424,NA,1.449,-Inf,1.399,Inf
"Tolosa",TRUE,1.449,NA,1.449,-Inf,1.449,Inf
"Tomares",FALSE,1.318,NA,1.319,-Inf,1.317,Inf
"Tomares",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Tomelloso",FALSE,1.32875,1.519,1.409,1.519,1.279,1.519
"Tomelloso",TRUE,1.3865,NA,1.399,-Inf,1.369,Inf
"Tomiño",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Tona",TRUE,1.31566666666667,NA,1.329,-Inf,1.289,Inf
"Torà",FALSE,1.222,NA,1.255,-Inf,1.189,Inf
"Toral de los Guzmanes",FALSE,1.259,NA,1.259,-Inf,1.259,Inf
"Toral de los Guzmanes",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Tordehumos",TRUE,1.375,NA,1.375,-Inf,1.375,Inf
"Tordera",FALSE,1.273,NA,1.273,-Inf,1.273,Inf
"Tordera",TRUE,1.387,NA,1.415,-Inf,1.359,Inf
"Tordesillas",FALSE,1.331,NA,1.353,-Inf,1.309,Inf
"Tordesillas",TRUE,1.4115,1.559,1.429,1.559,1.389,1.559
"Torelló",FALSE,1.259,NA,1.259,-Inf,1.259,Inf
"Torelló",TRUE,1.349,NA,1.349,-Inf,1.349,Inf
"Toreno",TRUE,1.429,1.599,1.429,1.599,1.429,1.599
"Torija",TRUE,1.404,1.609,1.409,1.609,1.399,1.609
"Tornabous",FALSE,1.239,NA,1.239,-Inf,1.239,Inf
"Torno (El)",FALSE,1.271,NA,1.271,-Inf,1.271,Inf
"Tornos",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Toro",FALSE,1.35825,NA,1.415,-Inf,1.259,Inf
"Toro",TRUE,1.397,NA,1.399,-Inf,1.395,Inf
"Torquemada",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Torquemada",TRUE,1.39566666666667,1.569,1.399,1.569,1.389,1.569
"Torralba de Calatrava",FALSE,1.289,NA,1.289,-Inf,1.289,Inf
"Torralba de Calatrava",TRUE,1.384,NA,1.384,-Inf,1.384,Inf
"Torralba de los Sisones",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Torre-Pacheco",FALSE,1.29057142857143,1.4135,1.359,1.449,1.203,1.378
"Torre-Pacheco",TRUE,1.36028571428571,NA,1.389,-Inf,1.299,Inf
"Torre (La)",FALSE,1.339,NA,1.339,-Inf,1.339,Inf
"Torre de Claramunt (La)",FALSE,1.399,NA,1.399,-Inf,1.399,Inf
"Torre de Esteban Hambrán (La)",FALSE,1.379,NA,1.379,-Inf,1.379,Inf
"Torre de Juan Abad",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Torre de Juan Abad",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Torre de Miguel Sesmero",FALSE,1.349,NA,1.349,-Inf,1.349,Inf
"Torre de Santa María",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torre del Burgo",FALSE,1.349,NA,1.349,-Inf,1.349,Inf
"Torre del Campo",FALSE,1.309,NA,1.399,-Inf,1.249,Inf
"Torre del Campo",TRUE,1.404,NA,1.409,-Inf,1.399,Inf
"Torre del Valle (La)",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Torreblanca",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Torreblanca",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torreblascopedro",FALSE,1.3295,NA,1.369,-Inf,1.29,Inf
"Torrecaballeros",FALSE,1.379,NA,1.379,-Inf,1.379,Inf
"Torrecampo",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torrecilla de Alcañiz",FALSE,1.227,NA,1.227,-Inf,1.227,Inf
"Torrecilla del Rebollar",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Torrecillas de la Tiesa",TRUE,1.405,NA,1.405,-Inf,1.405,Inf
"Torredembarra",FALSE,1.323,NA,1.323,-Inf,1.323,Inf
"Torredembarra",TRUE,1.409,NA,1.419,-Inf,1.399,Inf
"Torredonjimeno",FALSE,1.309,NA,1.319,-Inf,1.299,Inf
"Torredonjimeno",TRUE,1.404,NA,1.409,-Inf,1.399,Inf
"Torrefarrera",FALSE,1.3,NA,1.409,-Inf,1.191,Inf
"Torregrossa",FALSE,1.208,NA,1.208,-Inf,1.208,Inf
"Torregrossa",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torrejón de Ardoz",FALSE,1.31233333333333,NA,1.429,-Inf,1.227,Inf
"Torrejón de Ardoz",TRUE,1.39222222222222,NA,1.439,-Inf,1.309,Inf
"Torrejón de la Calzada",TRUE,1.425,1.619,1.425,1.619,1.425,1.619
"Torrejón de Velasco",TRUE,1.404,NA,1.409,-Inf,1.399,Inf
"Torrejón del Rey",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Torrejoncillo del Rey",FALSE,1.25,NA,1.25,-Inf,1.25,Inf
"Torrelaguna",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Torrelameu",FALSE,1.281,NA,1.281,-Inf,1.281,Inf
"Torrelavega",FALSE,1.29214285714286,NA,1.399,-Inf,1.255,Inf
"Torrelavega",TRUE,1.403,NA,1.439,-Inf,1.349,Inf
"Torrelles de Llobregat",FALSE,1.185,NA,1.185,-Inf,1.185,Inf
"Torrelodones",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Torremejía",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Torremocha del Campo",FALSE,1.279,NA,1.279,-Inf,1.279,Inf
"Torremolinos",FALSE,1.351,NA,1.409,-Inf,1.277,Inf
"Torremolinos",TRUE,1.38975,1.64533333333333,1.429,1.658,1.359,1.639
"Torrent",FALSE,1.2865,NA,1.369,-Inf,1.209,Inf
"Torrent",TRUE,1.37455555555556,1.579,1.409,1.579,1.309,1.579
"Torrente de Cinca",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Torrenueva",FALSE,1.2945,NA,1.359,-Inf,1.23,Inf
"Torreorgaz",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Torreperogil",FALSE,1.279,NA,1.279,-Inf,1.279,Inf
"Torreperogil",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torres",FALSE,1.31,NA,1.31,-Inf,1.31,Inf
"Torres de Cotillas (Las)",FALSE,1.285,NA,1.285,-Inf,1.285,Inf
"Torres de Cotillas (Las)",TRUE,1.371,NA,1.375,-Inf,1.369,Inf
"Torres de la Alameda",FALSE,1.339,1.41,1.339,1.41,1.339,1.41
"Torres de la Alameda",TRUE,1.459,NA,1.459,-Inf,1.459,Inf
"Torres de Segre",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Torrevieja",FALSE,1.26623529411765,NA,1.39,-Inf,1.187,Inf
"Torrevieja",TRUE,1.351,1.549,1.385,1.549,1.187,1.549
"Torrijo del Campo",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Torrijos",FALSE,1.338,NA,1.349,-Inf,1.327,Inf
"Torrijos",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torroella de Fluvià",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Torroella de Montgrí",FALSE,1.274,NA,1.279,-Inf,1.269,Inf
"Torroella de Montgrí",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Torrox",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Torrox",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Torrubia del Campo",FALSE,1.301,NA,1.301,-Inf,1.301,Inf
"Tortosa",FALSE,1.3132,NA,1.429,-Inf,1.24,Inf
"Tortosa",TRUE,1.4132,1.591,1.429,1.595,1.39,1.587
"Tossa de Mar",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Totana",FALSE,1.31771428571429,NA,1.379,-Inf,1.22,Inf
"Totana",TRUE,1.369,1.553,1.379,1.553,1.359,1.553
"Trabadelo",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Trabanca",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Tragacete",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Traiguera",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Trasmiras",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Trazo",FALSE,1.345,NA,1.345,-Inf,1.345,Inf
"Trazo",TRUE,1.349,NA,1.349,-Inf,1.349,Inf
"Trebujena",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Trebujena",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Tremp",FALSE,1.215,NA,1.259,-Inf,1.193,Inf
"Tremp",TRUE,1.385,NA,1.385,-Inf,1.385,Inf
"Tres Cantos",FALSE,1.294,NA,1.399,-Inf,1.189,Inf
"Tres Cantos",TRUE,1.37225,NA,1.389,-Inf,1.352,Inf
"Tresjuncos",FALSE,1.27,NA,1.27,-Inf,1.27,Inf
"Trespaderne",FALSE,1.298,NA,1.298,-Inf,1.298,Inf
"Trigueros",TRUE,1.334,1.558,1.409,1.563,1.269,1.553
"Trijueque",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Truchas",TRUE,NA,NA,-Inf,-Inf,Inf,Inf
"Trujillo",FALSE,1.367,NA,1.409,-Inf,1.325,Inf
"Trujillo",TRUE,1.407,1.599,1.419,1.599,1.395,1.599
"Tudela",FALSE,1.30258333333333,NA,1.439,-Inf,1.234,Inf
"Tudela",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Tudela de Duero",FALSE,1.319,NA,1.319,-Inf,1.319,Inf
"Tudela de Duero",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Tuéjar",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Tui",FALSE,1.31966666666667,NA,1.355,-Inf,1.249,Inf
"Tui",TRUE,1.384,1.559,1.389,1.559,1.379,1.559
"Tuineje",FALSE,1.12466666666667,NA,1.173,-Inf,1.028,Inf
"Turcia",FALSE,1.307,NA,1.319,-Inf,1.295,Inf
"Turcia",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Turégano",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Turís",FALSE,1.274,NA,1.309,-Inf,1.239,Inf
"Turleque",FALSE,1.253,NA,1.253,-Inf,1.253,Inf
"Úbeda",FALSE,1.34028571428571,NA,1.408,-Inf,1.269,Inf
"Úbeda",TRUE,1.4135,NA,1.419,-Inf,1.408,Inf
"Ubrique",FALSE,1.309,NA,1.309,-Inf,1.309,Inf
"Ubrique",TRUE,1.404,NA,1.409,-Inf,1.399,Inf
"Uceda",TRUE,1.459,NA,1.459,-Inf,1.459,Inf
"Ugao-Miraballes",FALSE,1.469,NA,1.469,-Inf,1.469,Inf
"Ugena",FALSE,1.317,NA,1.317,-Inf,1.317,Inf
"Ugíjar",FALSE,1.369,NA,1.369,-Inf,1.369,Inf
"Ujué",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Ulea",TRUE,1.359,NA,1.359,-Inf,1.359,Inf
"Ullà",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Ulldecona",FALSE,1.32766666666667,NA,1.409,-Inf,1.259,Inf
"Ultzama",FALSE,1.349,NA,1.349,-Inf,1.349,Inf
"Umbrete",FALSE,1.319,NA,1.319,-Inf,1.319,Inf
"Unión (La)",FALSE,1.308,NA,1.359,-Inf,1.257,Inf
"Unión (La)",TRUE,1.359,1.539,1.359,1.539,1.359,1.539
"Urda",FALSE,1.241,NA,1.241,-Inf,1.241,Inf
"Urda",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Urdazubi/Urdax",FALSE,1.349,NA,1.349,-Inf,1.349,Inf
"Urdazubi/Urdax",TRUE,1.38233333333333,NA,1.389,-Inf,1.379,Inf
"Urdiales del Páramo",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Urduliz",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Urduliz",TRUE,1.339,NA,1.339,-Inf,1.339,Inf
"Urduña-Orduña",FALSE,1.379,NA,1.379,-Inf,1.379,Inf
"Urnieta",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Urrea de Jalón",TRUE,1.399,NA,1.399,-Inf,1.399,Inf
"Urzainqui",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Usagre",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Used",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Usurbil",FALSE,1.399,NA,1.449,-Inf,1.349,Inf
"Usurbil",TRUE,1.44966666666667,1.648,1.455,1.648,1.439,1.648
"Utebo",FALSE,1.203,NA,1.208,-Inf,1.198,Inf
"Utebo",TRUE,1.389,1.598,1.389,1.598,1.389,1.598
"Utiel",FALSE,1.233,NA,1.233,-Inf,1.233,Inf
"Utiel",TRUE,1.409,NA,1.419,-Inf,1.399,Inf
"Utrera",FALSE,1.31933333333333,1.429,1.399,1.429,1.279,1.429
"Utrera",TRUE,1.40025,NA,1.419,-Inf,1.384,Inf
"Utrillas",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Vacarisses",FALSE,1.319,NA,1.319,-Inf,1.319,Inf
"Vacarisses",TRUE,1.414,NA,1.419,-Inf,1.409,Inf
"Vadocondes",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Val de San Vicente",FALSE,1.294,NA,1.309,-Inf,1.279,Inf
"Val do Dubra",FALSE,1.3835,NA,1.398,-Inf,1.369,Inf
"Val do Dubra",TRUE,1.394,NA,1.399,-Inf,1.389,Inf
"Valdáliga",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Valdáliga",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Valdastillas",FALSE,1.249,NA,1.249,-Inf,1.249,Inf
"Valdastillas",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Valdealgorfa",FALSE,1.225,NA,1.225,-Inf,1.225,Inf
"Valdecaballeros",FALSE,1.395,NA,1.395,-Inf,1.395,Inf
"Valdecarros",FALSE,1.269,NA,1.269,-Inf,1.269,Inf
"Valdefresno",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Valdeganga",FALSE,1.291,NA,1.291,-Inf,1.291,Inf
"Valdelacalzada",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Valdemorillo",TRUE,1.414,NA,1.419,-Inf,1.409,Inf
"Valdemoro",FALSE,1.343,NA,1.429,-Inf,1.288,Inf
"Valdemoro",TRUE,1.40933333333333,1.629,1.429,1.629,1.389,1.629
"Valdeobispo",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Valdeolivas",FALSE,1.263,NA,1.263,-Inf,1.263,Inf
"Valdepeñas",FALSE,1.31566666666667,NA,1.389,-Inf,1.259,Inf
"Valdepeñas",TRUE,1.409,1.559,1.419,1.559,1.389,1.559
"Valdepeñas de Jaén",FALSE,1.263,NA,1.278,-Inf,1.248,Inf
"Valdepolo",FALSE,1.439,NA,1.439,-Inf,1.439,Inf
"Valderas",TRUE,1.349,NA,1.349,-Inf,1.349,Inf
"Valderredible",FALSE,1.409,NA,1.409,-Inf,1.409,Inf
"Valderrobres",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Valderrobres",TRUE,1.379,NA,1.379,-Inf,1.379,Inf
"Valderrueda",FALSE,1.439,NA,1.439,-Inf,1.439,Inf
"Valdés",FALSE,1.3015,NA,1.309,-Inf,1.279,Inf
"Valdés",TRUE,1.369,NA,1.399,-Inf,1.329,Inf
"Valdetorres de Jarama",FALSE,1.429,NA,1.429,-Inf,1.429,Inf
"Valdevimbre",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Valdoviño",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Valdoviño",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Valencia de Alcántara",TRUE,1.43233333333333,NA,1.439,-Inf,1.429,Inf
"Valencia de Don Juan",FALSE,1.369,NA,1.389,-Inf,1.349,Inf
"Valencia de las Torres",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Valencia del Mombuey",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Valencia del Ventoso",FALSE,1.245,NA,1.259,-Inf,1.231,Inf
"Valencina de la Concepción",FALSE,1.319,NA,1.319,-Inf,1.319,Inf
"Valencina de la Concepción",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Valeras (Las)",FALSE,1.459,NA,1.459,-Inf,1.459,Inf
"Valga",FALSE,1.267,NA,1.267,-Inf,1.267,Inf
"Valjunquera",FALSE,1.24,NA,1.24,-Inf,1.24,Inf
"Vall d'Alba",FALSE,1.32,NA,1.32,-Inf,1.32,Inf
"Vall d'Alba",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Vall d'en Bas (La)",FALSE,1.339,NA,1.359,-Inf,1.319,Inf
"Vall d'Uixó (la)",FALSE,1.34633333333333,NA,1.408,-Inf,1.239,Inf
"Vall d'Uixó (la)",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Vall de Bianya (La)",FALSE,1.289,NA,1.289,-Inf,1.289,Inf
"Vall de Boí (La)",FALSE,1.409,NA,1.409,-Inf,1.409,Inf
"Vallada",FALSE,1.374,1.539,1.399,1.539,1.349,1.539
"Valladolid",FALSE,1.30219047619048,NA,1.389,-Inf,1.217,Inf
"Valladolid",TRUE,1.38861290322581,1.57725,1.415,1.579,1.349,1.573
"Valldemossa",TRUE,1.434,NA,1.439,-Inf,1.429,Inf
"Valle de Abdalajís",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Valle de Hecho",TRUE,1.384,NA,1.384,-Inf,1.384,Inf
"Valle de la Serena",FALSE,1.409,NA,1.409,-Inf,1.409,Inf
"Valle de Losa",TRUE,1.414,NA,1.414,-Inf,1.414,Inf
"Valle de Mena",FALSE,1.364,NA,1.429,-Inf,1.299,Inf
"Valle de Mena",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Valle de Sedano",FALSE,1.389,NA,1.389,-Inf,1.389,Inf
"Valle de Tobalina",FALSE,1.407,NA,1.407,-Inf,1.407,Inf
"Valle de Trápaga-Trapagaran",FALSE,1.459,NA,1.459,-Inf,1.459,Inf
"Valle de Trápaga-Trapagaran",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Valle de Valdebezana",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Valle de Valdelucio",TRUE,1.389,NA,1.389,-Inf,1.389,Inf
"Valle Gran Rey",FALSE,1.33,NA,1.33,-Inf,1.33,Inf
"Vallehermoso",FALSE,1.3145,NA,1.33,-Inf,1.299,Inf
"Vallelado",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Valleseco",FALSE,1.109,NA,1.109,-Inf,1.109,Inf
"Vallfogona de Balaguer",FALSE,1.29433333333333,NA,1.309,-Inf,1.285,Inf
"Vallgorguina",TRUE,1.419,NA,1.419,-Inf,1.419,Inf
"Vallirana",FALSE,1.334,NA,1.339,-Inf,1.329,Inf
"Vallirana",TRUE,1.434,NA,1.459,-Inf,1.409,Inf
"Vallromanes",FALSE,1.469,NA,1.469,-Inf,1.469,Inf
"Valls",FALSE,1.21533333333333,NA,1.229,-Inf,1.188,Inf
"Valls",TRUE,1.4425,1.599,1.51,1.599,1.419,1.599
"Valmojado",FALSE,1.289,NA,1.289,-Inf,1.289,Inf
"Valmojado",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Valpalmas",FALSE,NA,NA,-Inf,-Inf,Inf,Inf
"Valseca",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Valsequillo de Gran Canaria",FALSE,1.0865,NA,1.089,-Inf,1.084,Inf
"Valtierra",FALSE,1.279,NA,1.279,-Inf,1.279,Inf
"Valtierra",TRUE,1.37566666666667,NA,1.389,-Inf,1.349,Inf
"Valverde",FALSE,1.352,NA,1.352,-Inf,1.352,Inf
"Valverde de Júcar",FALSE,1.44,NA,1.44,-Inf,1.44,Inf
"Valverde de la Virgen",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Valverde de Mérida",FALSE,1.355,NA,1.355,-Inf,1.355,Inf
"Valverde del Camino",FALSE,1.309,NA,1.309,-Inf,1.309,Inf
"Valverde del Camino",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Valverde del Fresno",FALSE,1.359,NA,1.359,-Inf,1.359,Inf
"Valverde del Majano",FALSE,1.288,NA,1.288,-Inf,1.288,Inf
"Vandellòs i l'Hospitalet de l'Infant",FALSE,1.28583333333333,1.369,1.479,1.369,1.189,1.369
"Vandellòs i l'Hospitalet de l'Infant",TRUE,1.409,NA,1.409,-Inf,1.409,Inf
"Vecinos",FALSE,1.298,NA,1.298,-Inf,1.298,Inf
"Vedra",FALSE,1.379,NA,1.379,-Inf,1.379,Inf
"Vega de Espinareda",TRUE,1.429,NA,1.429,-Inf,1.429,Inf
"Vega de Pas",FALSE,1.329,NA,1.329,-Inf,1.329,Inf
"Vega de San Mateo",FALSE,1.083,NA,1.088,-Inf,1.078,Inf
"Vega de Valcarce",FALSE,1.439,NA,1.439,-Inf,1.439,Inf
"Vega de Valcarce",TRUE,1.439,NA,1.439,-Inf,1.439,Inf
"Vega de Valdetronco",TRUE,1.404,1.599,1.409,1.599,1.399,1.599
"Vegadeo",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Vegas del Genil",TRUE,1.369,NA,1.369,-Inf,1.369,Inf
"Veiga (A)",FALSE,1.419,NA,1.419,-Inf,1.419,Inf
"Vejer de la Frontera",FALSE,1.31075,NA,1.349,-Inf,1.25,Inf
"Vejer de la Frontera",TRUE,1.369,NA,1.389,-Inf,1.339,Inf
